,window_size,precision,recall,f1_score
0.1,0.1,0.014209591474245116,0.4444444444444444,0.027538726333907058
0.15000000000000002,0.15000000000000002,0.01066350710900474,0.5,0.02088167053364269
0.20000000000000004,0.20000000000000004,0.008,0.5,0.015748031496062992
0.25000000000000006,0.25000000000000006,0.007112375533428165,0.5555555555555556,0.014044943820224719
0.30000000000000004,0.30000000000000004,0.006516587677725118,0.6111111111111112,0.012895662368112544
0.3500000000000001,0.3500000000000001,0.006094464195022855,0.6666666666666666,0.012078510317060896
0.40000000000000013,0.40000000000000013,0.006222222222222222,0.7777777777777778,0.012345679012345678
0.45000000000000007,0.45000000000000007,0.005531410509679968,0.7777777777777778,0.010984699882306787
